url,Polarity,Subjectivity,Average sentence length,Fog index, average word per sentence,word count,syllable per word,personal pronoun,average word length
https://insights.blackcoffer.com/what-analytics-outsourcing-engagement-model-is-right-for-you/,0.11772186147186148,0.4540381493506495,113.54545454545455,19.84,21.363636363636363,470,1.7,0,5.314893617021276
https://insights.blackcoffer.com/big-data-analytics-solving-problems-banking-and-finance-industry/,0.06578812537673297,0.43381705846895735,93.75,16.04,18.346153846153847,954,1.6,3,5.110062893081761
https://insights.blackcoffer.com/analytics-healthcare-industry/,0.1976689189189189,0.5554279279279277,107.62857142857143,18.58,19.34285714285714,677,1.8,1,5.564254062038405
https://insights.blackcoffer.com/business-analytics-textile-industry/,0.16875354530526943,0.47082997462307813,169.84615384615384,32.22,32.15384615384615,836,1.7,1,5.282296650717703
https://insights.blackcoffer.com/big-data-marketing-reality/,0.12040026640026638,0.4273186813186813,114.06818181818181,17.78,22.113636363636363,973,1.6,0,5.158273381294964
https://insights.blackcoffer.com/understanding-millennial-market/,0.1249034992784993,0.40191378066378075,125.04166666666667,24.93,23.416666666666668,562,1.6,2,5.339857651245552
https://insights.blackcoffer.com/analytics-helping-fashion-e-tailers-develop-markets-developing-countries/,0.1576941287878788,0.46904987373737356,105.14285714285714,14.66,20.285714285714285,710,1.7,1,5.183098591549296
https://insights.blackcoffer.com/big-data-analytics-change-healthcare-developing-countries/,0.16110291223927592,0.4658808363353818,142.2173913043478,18.2,25.782608695652176,593,1.7,0,5.51602023608769
https://insights.blackcoffer.com/big-data-analytics-help-voters-know-political-leaders/,0.09035207700101315,0.38255065856129694,122.29032258064517,18.48,25.225806451612904,782,1.6,0,4.8478260869565215
https://insights.blackcoffer.com/digital-transformation-oil-gas/,0.05387021475256769,0.42367413632119516,132.5185185185185,21.3,24.37037037037037,658,1.8,1,5.437689969604863
https://insights.blackcoffer.com/data-analytics-reduce-cost-production/,0.15478033685064935,0.37512716450216443,165.29166666666666,23.86,32.708333333333336,785,1.6,0,5.053503184713376
https://insights.blackcoffer.com/gaining-insights-internal-data-retail/,0.12234066859066858,0.390002405002405,129.04,19.29,23.04,576,1.8,0,5.600694444444445
https://insights.blackcoffer.com/role-big-data-cyber-security/,0.11994636613386613,0.46915867465867456,151.17857142857142,31.77,25.892857142857142,725,1.9,0,5.838620689655173
https://insights.blackcoffer.com/role-big-data-healthcare/,0.095837000962001,0.45356866281866276,121.36,17.26,21.36,1068,1.8,0,5.681647940074907
https://insights.blackcoffer.com/data-driven-dashboards/,0.12214357864357868,0.49367965367965355,107.0,14.9,20.435897435897434,797,1.6,0,5.235884567126726
https://insights.blackcoffer.com/role-big-data-academia/,0.13466406341406345,0.42900045337545356,114.7910447761194,16.85,22.28358208955224,1493,1.6,15,5.151373074346952
https://insights.blackcoffer.com/sales-forecasting-in-retail/,0.09283847402597403,0.46324729437229434,129.25806451612902,18.53,22.70967741935484,704,1.8,0,5.691761363636363
https://insights.blackcoffer.com/detect-data-exfiltration-over-the-network/,0.054843477418104296,0.48960554371002113,92.26315789473684,15.42,16.666666666666668,950,1.8,6,5.53578947368421
https://insights.blackcoffer.com/data-exfiltration/,0.07631696428571429,0.4812574404761905,83.53571428571429,14.66,17.178571428571427,481,1.6,11,4.862785862785863
